Nome,Categoria,Duracao,Imagem
O Símbolo Perdido de Dan Brown,Series,45.91,https://s2.glbimg.com/W_XYLshGRPouxsJ1XRnf5MyVeNY=/362x536/https://s2.glbimg.com/KKyvClue9J0NfO21g-ty-JnLeFg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/q/M/AXcAQxRoCAKvV0hAS6aA/2022-2758-o-simbolo-perdido-poster.jpg
A Grande Família,Series,41.47,https://s2.glbimg.com/XlNDIRomtURwvdUB8Rmp2LaIglo=/362x536/https://s2.glbimg.com/Z7zMiws0dqVSFZ3VweducUzePyw=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/g/y/3ANLI8Q4WbKTz1BCnmOA/2022-3192-a-grande-familia-versao-original-poster.jpg
Rubi,Series,50.15,https://s2.glbimg.com/r2301x_sthQh_kocr3mD1p_Yac4=/362x536/https://s2.glbimg.com/ddPJ3ZUlXgoWKDjGyLmYhUV5HSo=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/D/Y/H7fO1VT2icY0sHCCnrDQ/2021-1701-rubi-poster.jpg
Dragon Ball,Series,23.82,https://s2.glbimg.com/yBe16NO6M4n7UOkI0dMQSvGVw_s=/362x536/https://s2.glbimg.com/kRAtHu8hflIT1gTuyiLmiXoab3U=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/m/X/hINrrXSbKLTxk46rBwbQ/2022-2877-dragon-ball-poster.jpg
Marta & Eva,Series,20.48,https://s2.glbimg.com/_RjXl_574N84QOeWvkwXtfAtjX8=/362x536/https://s2.glbimg.com/-vmWYS_WaCGuN11AotLgnJsdcbY=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/T/V/Adfrv1Q1CwyvRdpKtmOA/2022-2857-marta-eva-poster.jpg
A Acusação,Series,45.93,https://s2.glbimg.com/_wMTLrjJtlcWqVwWGbv_aNHgFyY=/362x536/https://s2.glbimg.com/g4Yl9R3l5k_gDJv3tGFOU-faQj0=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/O/1/ILNNLTQb2WRccCa9cEzw/2022-2989-a-acusacao-poster.jpg
Gabriel Monteiro – Herói Fake,Series,29.48,https://s2.glbimg.com/N9YHayJp2hIpE_pZSBCysNlslzI=/362x536/https://s2.glbimg.com/p3uHv-U67qzdxbROJTdmtZACIAQ=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/A/p/lHTBspSyK0aXUFZHATbw/2022-3273-gabriel-monteiro-heroi-fake-poster.jpg
The Good Doctor - O Bom Doutor,Series,43.65,https://s2.glbimg.com/EmLwmlPAqyx1dZahojXvBIxXrDk=/362x536/https://s2.glbimg.com/YETD2_XJ6kWGeONMGwG2F401Z_0=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/T/J/wa6rcXREKIBPxBOXIFEw/2022-2701-the-good-doctor-poster.jpg
Toma Lá Dá Cá,Series,40.68,https://s2.glbimg.com/apnCfomc6cK0vZQgSdSTDu-Bv4Y=/362x536/https://s2.glbimg.com/m9Ru1_iWP6Tl5BE_-YgcC9cZ1rI=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/2/P/Depe4LRnyQvzCIFAzbAQ/toma-la-da-ca-poster-web.jpg
"Hebe, Um Brinde à Vida",Series,38.92,https://s2.glbimg.com/FtTNheOBhONbHahWGklQJVKhY38=/362x536/https://s2.glbimg.com/OSsLigA34R_BjzWTpICwX5l8mFo=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/I/d/2BdT5DRzKx94NqvWbfpg/2019-674-serie-exclusiva-globoplay-hebe-poster.jpg
Ligações Perigosas,Series,38.38,https://s2.glbimg.com/_KxXukTEK9PG9PG_PqLwaud13zg=/362x536/https://s2.glbimg.com/EQwiKKir8RLD5-zoEC_zXDdbGEI=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/da/04/f8c7e064bc163a877dd0be377a8e.jpg
Elis - Viver é Melhor que Sonhar,Series,39.31,https://s2.glbimg.com/lVXrqOVVnlXyIqJv4fwTG00CeYs=/362x536/https://s2.glbimg.com/ZIC0M67qVqr1DpyhlgcxRJlqmBA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/F/n/IVw7eqQvAACnqUOsbA7g/2018-204-midia-kit-destaques-serie-elis-viver-e-melhor-que-sonhar-poster-web.jpg
Arcanjo Renegado,Series,47.93,https://s2.glbimg.com/X3JLJcuU6qDvanLDIVzu-c6NnL4=/362x536/https://s2.glbimg.com/BlR5yh8vlZ0L5QOaLdZNLaLW8ng=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/3/3/eLkvgjRVaMrZLgsBH2MA/2022-3007-arcanjo-renegado-t2-poster.jpg
Os Últimos dias de Gilda,Series,28.90,https://s2.glbimg.com/LrIMd-GxUS0RO42txhjP5d_kt1k=/362x536/https://s2.glbimg.com/fETcj-KUoURnWPYx616Q-H0697Q=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/l/y/eIVnWRTSiHdEYmOQRf5w/2020-os-ultimos-dias-de-gilda-poster-1-.jpg
Os Windsors: Uma Família Real,Series,41.79,https://s2.glbimg.com/QH4P8ZP5OVkMultSsFCfPdFJmm8=/362x536/https://s2.glbimg.com/kzIOO2K7oR0aoqcfuL5h3YBP6TE=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/o/4/CbDzySQjCTxqoIOofttQ/2021-2443-os-windsors-poster.jpg
Expedições,Series,26.00,https://s2.glbimg.com/F4NWERvl4Wwqti5sYaIbMnoYHBs=/362x536/https://s2.glbimg.com/jmUEJbAPgJqgy6fMv8tpAbFp_Cg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/N/m/ecZNDRRPei4jnBzeo5rA/2021-44-expedicoes-poster-1-.jpg
Você Pode Mudar o Mundo,Series,26.38,https://s2.glbimg.com/ldN90JUpSgU883j_ngYayIH1_LY=/362x536/https://s2.glbimg.com/CJ7rf-ADgiAR12hULgLvxpwl10U=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/C/X/kdDzKTS2u222h2LeuypA/2022-53-voce-pode-mudar-o-mundo-poster-1-.jpg
Gold Diggers: Luxúria e Poder,Series,54.70,https://s2.glbimg.com/_9Bn1Uc-dHBJ3wuKfScw7lMXWKk=/362x536/https://s2.glbimg.com/uHnJpz6HeN1sox_FUm6v2nk6y7I=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/N/e/YRRORpTWGrNK2yKB9iZQ/2022-3070-gold-diggers-luxuria-e-poder-poster.jpg
"Um Cientista, Uma História",Series,4.94,https://s2.glbimg.com/Isi8lJXXpBSmSDpdGyn0fWjYrd0=/362x536/https://s2.glbimg.com/DqZAUF92A5snpiE2xKz5VEMYd5M=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2023/W/h/Zzdfs9S2OOeNNBCcUXZQ/2023-77-um-cientista-uma-historia-poster.jpg
Como Aproveitar o Fim do Mundo,Series,31.68,https://s2.glbimg.com/fB0g2DW6zhC6RUdmE4-OvV59m4s=/362x536/https://s2.glbimg.com/e52tZx_yIx6GDEOMbClpqo7pZ8M=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/4c/d1/676da4b03ff6e911b3e91078c714.jpg
Future Man: O Viajante do Tempo,Series,30.27,https://s2.glbimg.com/JLAqDW2RMZJpLhSQGEQreRGFY4g=/362x536/https://s2.glbimg.com/BCDigilVFJa42sw0VcupAmVQnjw=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/x/S/r8cBNJSSmKdAIeIAPTeg/2021-1709-future-man-poster-tarja.jpg
O Dono do Lar,Series,26.21,https://s2.glbimg.com/ntYtSWdPkZZUK4f95geIFHdk9y8=/362x536/https://s2.glbimg.com/MYY4NT4OmBgriMZHKy3Ew1YL0B0=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/E/F/htJd5JRIqLDGyS50ChgA/2022-53-o-dono-do-lar-t5-poster.jpg
Dra. Darci,Series,41.94,https://s2.glbimg.com/o6721yk4Z_AQ9bnbTNpI5JD0_l0=/362x536/https://s2.glbimg.com/0r_2-eGcplEmHAS0uPdAA1FzcHk=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/n/9/tD958cSh2gLXKt4glwfw/2020-924-dra-darci-poster.jpg
Perdido,Series,31.17,https://s2.glbimg.com/ghpdHdycY_TL5HSJhdeYD4nsRlc=/362x536/https://s2.glbimg.com/bEeI_-Xjwyu5sqGi4Rd4vOcUr2M=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/x/d/FTyiA7RQ6xeME05fMrDA/2020-perdido-poster.jpg
"E Aí, Cientistas?",Series,7.24,https://s2.glbimg.com/Lip-00y9nqkYfQ0E120e6WiE_Xg=/362x536/https://s2.glbimg.com/oCxZP1wYBjnrbhWbjkhDE_AueEQ=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/l/f/nco8VCTWah7yyF9YBARA/2021-e-ai-cientistas-poster-1-.jpg
Plante Você Mesmo,Series,14.03,https://s2.glbimg.com/_9YfCBO6nqoY07l8svB4UUNbwLY=/362x536/https://s2.glbimg.com/IlY26ZoFP_nYnCLlrbsKPnmy97s=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/l/A/z7B6d2SSGiWofrB8E0Gw/2021-40-plante-voce-mesmo-poster.jpg
Cardinal,Series,43.43,https://s2.glbimg.com/4l0Dzh3_Zcq55-sZpvO_nl0FIvQ=/362x536/https://s2.glbimg.com/ePHAyP0_GhA7JIZmPmrvSbkuG14=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/J/a/TPmJ3VTVeUue2glmxePg/2021-39-cardinal-poster.jpg
Dr. Death,Series,43.76,https://s2.glbimg.com/GBXlNINuf-Xfc3rgE7k1mVgju-o=/362x536/https://s2.glbimg.com/fowf8TCqdEuZazI4RQsnb-j6XiA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/T/j/tAu737QFSpUftlxzNOuw/00000795-poster.jpg
Dercy de Verdade,Series,43.23,https://s2.glbimg.com/qSLHh-RqmQxmVAWOGAQs1TRoni8=/362x536/https://s2.glbimg.com/tnVgCkHmbbBgqLk0ROJHb-BMxM0=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/b7/4c/a6c84287848f6c384becc106b4d2.jpg
As Brasileiras,Series,27.97,https://s2.glbimg.com/K0lLjq1P3Gte4GqX2QZE5IvWtio=/362x536/https://s2.glbimg.com/oixXstsGm2-fI8VYTLIScI_GOnc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/Z/Q/58mig9SE6P0UehrAQFFg/2019-639-mks-antigos-novelas-as-brasileiras-poster.jpg
Compulsão,Series,21.60,https://s2.glbimg.com/hEk8AA116zSR0ZxbWUnLT1PL4m0=/362x536/https://s2.glbimg.com/LTlhqaO3z4jYLX4YexZl4E4ZVFw=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/O/h/TEluaBRRWXjXvlZHjqYg/2019-280-midia-kit-series-compulsa-ao-poster.jpg
Filho Pródigo,Series,45.67,https://s2.glbimg.com/8oLkP8urnTaviEUdLA-GhRmFhYU=/362x536/https://s2.glbimg.com/rzaseD4g1Ej10JGDMSzUBdAuOH8=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/A/k/z7vOq4RzGjNIfY0p6BBA/2021-1912-filho-prodigo-poster.jpg
Conexão Maker,Series,26.32,https://s2.glbimg.com/xzvdZsdxP7HN_LRJ2SyHTS7UkaQ=/362x536/https://s2.glbimg.com/S9BT1ZzxT7NmCJtfv_BJ4rwU8Mc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/O/0/eUix7AQBmfCAItB3gZYw/2021-29-conexao-maker-poster-1-.jpg
MotherFatherSon,Series,61.74,https://s2.glbimg.com/jwj5IcQ1CWYqqos3OPVSdHvR9Q0=/362x536/https://s2.glbimg.com/kMyCRmTmYe_ZHKf0R97OCC6RbdU=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/5/w/1GGCHdS2SsbYd2oauFZg/00000058-poster.jpg
Entrevista: Futura 25 Anos,Series,14.58,https://s2.glbimg.com/Jk2zUgjuVFn-LW5BFjOAJdJVaKs=/362x536/https://s2.glbimg.com/LScVx8taZeFKcW-4rOLu42cjqYw=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/r/8/WuIgTwQyGBoUnJ9Si8iA/2022-64-entrevista-futura-25-anos-poster-1-.jpg
Ligações perigosas,Series,38.38,https://s2.glbimg.com/b6RxR_yaDL6lnXIFjU85iYbCbMI=/362x536/https://s2.glbimg.com/trJTO8T-NZCEYamVpSFaHw9d6Ws=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/D/Z/8VN2wMRsSS8PyTZqHQcQ/00001031-poster.jpg
Nada Será Como Antes,Series,48.32,https://s2.glbimg.com/Nfc7quI_lbBewG25-GmqpmJfLM8=/362x536/https://s2.glbimg.com/ZoDGQVfT6VvbEb0DPmzD5bc2As0=/s3.glbimg.com/v1/AUTH_180b9dd048d9434295d27c4b6dadc248/media_kit/97/8f/939a900c8d9064bf3c3b428793bc.jpg
A Divisão,Series,40.07,https://s2.glbimg.com/wpXJ_f9sk4Amz0npdbfG4HxZR6s=/362x536/https://s2.glbimg.com/FQPcJb9ojZu3GqFDZVSdNx7gQRA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/B/F/3YPs3pTlWokocht7Wu0Q/2021-2078-a-divisao-poster.jpg
Baby e Rose,Series,26.11,https://s2.glbimg.com/FFfMuxuNcUtjrWRlgIJ71MM-Pm4=/362x536/https://s2.glbimg.com/BkQ7RjyetcpEP53EnnWBodnIqrc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/d/E/M6HyEZRr6nB9W7bsg2Mg/2020-baby-e-rose-poster-1-.jpg
Mulher,Series,52.33,https://s2.glbimg.com/GuycHQeKga6uRpdrKD7zHF4q5Gc=/362x536/https://s2.glbimg.com/j7WKehVPNlmMvITPi4PvBCHLiRA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/B/w/2EonLVTIyAFIX8Ur7bwg/2021-mulher-poster-1-.jpg
Ciência Para Todos,Series,15.16,https://s2.glbimg.com/S-UMOITL-TZS5rJZCOnuuVYokBc=/362x536/https://s2.glbimg.com/StjlKcmrdqTaUG1SIoY_D3xt0Uw=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/a/9/LAggneTrGAdGks6NF9UQ/2021-ciencia-para-todos-poster-1-.jpg
Em Busca de Chopin,Series,52.74,https://s2.glbimg.com/FDKREb92J8dwGB0V7GZy5W6AP08=/362x536/https://s2.glbimg.com/I1ITG5IRYyOGR-3nz5yOcQFu8Io=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/Q/A/lFaSs4SGWpo9tMPsCSKA/2021-1895-em-busca-de-chopin-poster.jpg
Retrato Falado,Series,42.95,https://s2.glbimg.com/absng83lrOpdyXFPv4JdLx0xU1I=/362x536/https://s2.glbimg.com/ZIgSuLTsL5yOdiuO5U8lFGzYaPM=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/j/0/yGVVVgRcaMlnyiA0aQvw/2022-2794-retrato-falado-poster.jpg
SEDUCED: INSIDE THE NXIVM CULT,Series,53.98,https://s2.glbimg.com/ZxuQHRUkRgGI_0c-oNaZ_fyGT8o=/362x536/https://s2.glbimg.com/SXGC0CAfzragLNFdbotnYQ2xu54=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/4/x/mbm9TxRbetQh1P4EySUw/00000728-poster.jpg
Poesia que Transforma,Series,43.77,https://s2.glbimg.com/zqpHH5NUhl3FCYfDkAuUlRzSUA0=/362x536/https://s2.glbimg.com/SdE6GoQU9hRXRBEtCdAoQbsnnw0=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/y/A/FjRQPRRhyzsYdQrTgBAg/2021-2531-poesia-que-transforma-poster.jpg
Biologando,Series,07.09,https://s2.glbimg.com/I46XJ5IanjRopNb0lHeJVdosuxE=/362x536/https://s2.glbimg.com/gLIs4pRyHjJYkOF92Yq_L9hbbRM=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/J/W/jiQ0cnSXyvxBgEADG6tw/2021-42-biologando-poster.jpg
"Quanto Mais Cedo, Maior",Series,6.58,https://s2.glbimg.com/Hh9Rof901TuR3lr-Ou-ny8NfszY=/362x536/https://s2.glbimg.com/9Rl1zOM4Ao2RWuwQD3HFNuCg3Xc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/W/F/mpdZNDRHeUHwAB9HvXYQ/2022-51-quanto-mais-cedo-maior-poster-1-.jpg
Geo-roteiros,Series,7.23,https://s2.glbimg.com/0Q31qv7C6QeX4IML7e-JgwbTDvg=/362x536/https://s2.glbimg.com/77UopCuTd52nrZdqb7hv90woMuI=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/P/n/f40bvBRKOiELWPRDW2eg/2022-71-geo-roteiros-poster.jpg
Live From Another World,Series,24.47,https://s2.glbimg.com/FAP3PCniuCsSi4Gc4HZIvHP9Q-Y=/362x536/https://s2.glbimg.com/T3Q2Ni2IZ9FkH3bSCq6n5s6kiT4=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/w/d/QkD7XxTyCQCT9UPt7e6Q/2022-69-live-from-another-world-poster.jpg
Amores Roubados,Series,42.17,https://s2.glbimg.com/tjBgmTnaCZ49NGAFQ5qWzdPaqoE=/362x536/https://s2.glbimg.com/ttUmMn7SlMpmLdAlgnFI2QpX_Lc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/o/X/kCm8m0Qd22vK2oI73Uzw/amores-roubados-poster-web.jpg
"Margaret, a Princesa Rebelde",Series,53.89,https://s2.glbimg.com/GWW8sZc4h-BQOWraa1luZIsCINA=/362x536/https://s2.glbimg.com/HOQJ4AYdZZU1rEGxcgh2C1y5Tuo=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/j/w/ezAYBzQP6924wRlhAAWQ/2020-1045-margaret-poster.jpg
Sons da Fé,Musica,38.10,https://s2.glbimg.com/7KNPb8v0ohCpID469f47S42Tm6A=/362x536/https://s2.glbimg.com/PCZw4d7UpX2kkmMBkyKdJaKtDps=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/j/C/jUvt9dQ6Okc4V4Aw3YOQ/002-poster-jpg-1-5mb-sons-da-fe.jpg
Ritmos do Carnaval,Musica,67.91,https://s2.glbimg.com/OS4GV5hpqtoGKq-RmhS-diXc-YE=/362x536/https://s2.glbimg.com/5ApE2-cqYYVsbgIPjEXFoP5RiI8=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/a/5/6AauiQQIO6fJAbmn5OMQ/002-poster-jpg-1-5mb-ritmos.jpg
Claudionor Germano 90 anos,Musica,34.44,https://s2.glbimg.com/funojVobOGj4anqoq3uZGGkfV0k=/362x536/https://s2.glbimg.com/7v3gF060Ul1GYQAEipXjWUA2P-4=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/y/A/frlB6OT1uBApLK3BOB7A/002-poster-jpg-1-5mb-claudionor.jpg
Roberto Carlos Especial,Musica,82.44,https://s2.glbimg.com/iIGVB2WcHuiAi8IIeMX2_A0BOVw=/362x536/https://s2.glbimg.com/iEjCrcrk80SB2UWlsaTewKQfcwQ=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/B/9/rcqLUwRySRvBeVL1U1gA/2022-3292-roberto-carlos-poster.jpg
É o fluxo,Musica,25.88,https://s2.glbimg.com/dUtz_9sXRWnIFn8oFGav4zrpPps=/362x536/https://s2.glbimg.com/AR4cFvNQomuDNNUGiyra5RYKtR4=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/y/E/SnoUbYRHOJGejvJAKvBQ/2021-40-e-o-fluxo-poster.jpg
Rock in Rio - A História,Musica,29.84,https://s2.glbimg.com/IfRgszqgWpTUPJLftZJ3XZPtCus=/362x536/https://s2.glbimg.com/ivbPigHwli2UZwqrODPlZaRgANg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/d/a/RyiN56Q0eecGFKJQNn7Q/2022-2975-rock-in-rio-a-historia-poster.jpg
Chacrinha: o Eterno Guerreiro,Variedades,75.75,https://s2.glbimg.com/0c-wF428d-HE1cSj59XtRlHuzzQ=/362x536/https://s2.glbimg.com/39su3j6hVjVLA_KO7n0z6KKiPgc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/W/A/tpQqk1S2SEBJBxQgKqAw/2020-927-chacrinha-poster.jpg
"Prazer, Pabllo Vittar",Variedades,53.50,https://s2.glbimg.com/uihlACKHsguYF0qPRMjeaYnsl5w=/362x536/https://s2.glbimg.com/N2Jyy9Dem8IWSH1eRe_sYU-NAA0=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/H/y/6BCPTeSDyRF84lLlf3Rw/2020-prazer-pabllo-vittar-poster.jpg
Conversas para o Planeta,Variedades,3.31,https://s2.glbimg.com/0VJqyAvn8g5YwaF4I6D5JHIjW5A=/362x536/https://s2.glbimg.com/i_2K-zVIZReb5h6xOJWzVxRgFVM=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/u/S/Bm6zORT3emhJBQGF6hBw/2021-conversas-para-o-planeta-poster.jpg
Domingão com Huck,Variedades,31.14,https://s2.glbimg.com/fsaVxsZ_pgXQ7ORnfhHplFhFvt4=/362x536/https://s2.glbimg.com/dpK-UcQb9z3VU0Y4L80MGo7D_eQ=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/H/Q/xWihbHTlAMzqeL6U5l7A/2022-2937-domingao-com-huck-poster.jpg
Quintal TV,Variedades,15.70,https://s2.glbimg.com/Cbd2NLbOmX0sdaTlv_Ruy_YYx9k=/362x536/https://s2.glbimg.com/_Ibwj-hBseIG_bTR6gM4IXQtoV4=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/p/G/GWlX9ATuadrDZqVbOt1w/2022-70-quintal-tv-t2-poster.jpg
É Tudo Novela!,Variedades,17.62,https://s2.glbimg.com/0lfpJdg3Gjg4eOIqurG11SoKgm0=/362x536/https://s2.glbimg.com/_TU35nFfZH0UQAdiS69FpbLoXA8=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/q/3/ki8GwHT56hAJY2Mrkspw/2021-41-e-tudo-novela-poster.jpg
Jovens por Natureza,Variedades,25.86,https://s2.glbimg.com/_FaU36QmYt5YFpa3Rq73NGxBZgc=/362x536/https://s2.glbimg.com/O4nOWVDh86BXB63oMrVoQI3dSsQ=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/k/P/EU02w3SiG7Y9D9aAR3lw/2022-47-jovens-por-natureza-poster.jpg
Pipoca da Ivete,Variedades,84.00,https://s2.glbimg.com/0VCF1LkDAd-EdqzYMXHaoS6Ku2E=/362x536/https://s2.glbimg.com/iqBy_AL4AgetWDhCLnGrE7HIggA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/5/6/6aIAy0QXyNWdM6hmNwug/2022-2945-pipoca-da-ivete-poster.jpg
Doce Califórnia,Variedades,22.26,https://s2.glbimg.com/jmfYjGTMR9h_mpyAUlbrmXrUMXM=/362x536/https://s2.glbimg.com/jzSz9g2BhnUZFtXeIXuJZyMba_U=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/q/9/BZ6CzsTpmaV0G5hUgXUQ/2020-doce-california-poster.jpg
Papo de Condomínio,Variedades,28.23,https://s2.glbimg.com/UPsnKzLcz6_RJzd7LvtpPA5IOfQ=/362x536/https://s2.glbimg.com/2oRjN9-AJmNIU_Zsd48XImpZoi8=/i.s3.glbimg.com/v1/AUTH_8b507d480c314f97a3b4b28346d025f5/internal_photos/bs/2021/O/O/nAvApnTUirkI8s1Ejx5A/2021-1606-papo-de-condominio-poster.jpg
+ Agro (MS),Variedades,24.93,https://s2.glbimg.com/YKTf19vV_Our5d_RpINe7L5vvec=/362x536/https://s2.glbimg.com/ATzHnRD3XIeLXpAm5t1H6dJqQJE=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/l/O/GSLjHWSZOFWOLjrsQFOw/2021-2017-tv-centro-america-poster.jpg
O Mundo da Gente,Variedades,13.00,https://s2.glbimg.com/P9iZMlbNq-bcT-0FXm6kV4eCRtM=/362x536/https://s2.glbimg.com/khnc4egyCeutjfUaEJV_P1Jpzr4=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/a/p/1OT9MOQ76y3DGhQodrTg/2021-38-o-mundo-da-gente-poster-1-.jpg
